words,sentiment_coeff
forensic,-0.9987654742363508
timothy,1.0031766366959634
deserted,-0.9999071522739437
digits,1.0005422984161179
alright,1.0001044424572674
carolinas,-1.000737976017802
accounted,-0.999807679765172
neglected,1.0006780733943412
bubba,1.0005591585290654
jeremy,-0.9996841138012775
kissing,-0.9997106133244751
valid,-1.0081811078549288
sanchez,-0.9999882819942378
unlocked,1.0019070231339955
landscaping,-1.0005859999311686
molly,-1.0003518288212634
lassner,-1.0013472438511577
trusts,-0.9992725283989793
bankrupted,-0.9996717334996489
frumpy,1.000322211322693
rentals,-0.9990638533795754
handles,1.0067310212749268
rcp,1.0049282358929401
shocker,-1.0004204613317713
facet,1.0041268510873818
listens,1.0051348849464607
alot,-1.0053852457228225
skit,0.9989654604704155
inserted,1.000369199170841
counterterrorism,1.0003394904476361
fitting,-0.9997044286624182
seizing,-0.9997658437307155
mysteriously,1.0022945962270928
comebacks,1.004914210842906
experimental,1.0024757580559183
thus,1.0029673405236328
montoursville,1.0024444890944388
incoherent,0.9993333008587193
sahara,-1.0030512432836671
trumping,-0.9996673345747629
treasures,-1.0060473073786529
sikorsky,1.0020895124974314
esther,1.0010158836732375
unchained,-0.9994619849946261
ep,0.9978959808050998
actress,-1.0012884324838875
cites,-1.0060465472220423
rancher,1.00174939539821
greenland,1.0017456019737598
demographics,-1.0048303189339567
padraig,1.0022182012474432
foundations,1.0003585235298316
mattered,0.9996699454114506
miracles,-1.0013951689458176
leaning,1.000680358916
dodgers,1.0017477885953079
coats,-1.0034691657342036
coatesville,-1.000015876095201
magnate,-0.9989926561131589
bureaucratic,-1.002441934641688
normally,-0.9994174210101296
snap,-0.9992602305834772
ment,-1.0050295912496658
toxic,0.9992297582639592
popularity,1.0007039715055521
signa,-1.0063130827538305
measly,1.0031958616108936
presbyterian,-0.9986148918063409
classiest,0.9995583437521233
boxer,-1.0046092604010777
doo,0.999795183377425
polar,1.0030390148290367
mideast,1.000626109428315
condominiums,-0.9999619817565353
manor,-1.004356276656855
popcorn,-1.0019369559279394
referendum,1.0024422869801723
disqualifying,1.0014695924433084
mouths,1.0028865418597706
whip,-1.0015815009487912
peopl,1.0005394001237806
builders,-0.9991849222454462
perks,1.0026158548443689
detainee,1.0011114915531412
nom,1.0011901079566734
prestwick,1.0035209108491498
spineless,0.9993998426318171
travelling,-1.0006281930008936
fe,0.9997917002520326
seizes,-1.0015851174142343
los,-1.0000921244086964
harvest,0.9994068870652295
yelling,1.0017449769060718
purporting,0.9997073648966447
repair,1.0002187975315509
consumed,-1.0039781026081869
inferior,1.0042391520094374
braley,1.0034826289632572
regions,0.9989921314423851
unforgettable,-1.0003277637306012
objectives,1.00090712799494
bezos,0.9987192681543016
waldorf,1.0039290950055144
filter,1.0015695755352458
naked,-0.9992523828414109
alerted,-1.001792553515455
darnell,-0.9986130508397326
astoria,-1.0037125094821588
miraculous,-1.0001398243941801
zegarelli,-1.000705220452044
collision,-1.003398579335759
cartoon,-1.0016290112944917
grimes,-0.9997871470773512
alison,-1.000284965591905
frantically,-1.0017584439386933
coughing,1.001638486620342
consuming,1.0035286239986632
fumbling,1.0018075171251941
spine,-1.0010859469834972
darn,1.002316214111524
laxalt,0.9988178086595605
overhaul,-1.0076441844239425
hackers,-1.0005385758852128
plaintiffs,0.9995449590892466
visitor,1.000571937469944
mexicans,-1.0011496090899759
notable,0.9995090270705465
fuss,0.9998976106282909
lean,0.9990399653307619
asses,1.0012239369336966
vibe,1.0022261247323967
hinson,-0.9996953373646414
coking,-1.0057753410115624
shelton,-1.00158017670837
mariannette,0.9997991512606168
tellin,1.0027196254193307
juaquin,-1.0012383515455086
contradictions,-1.000412624891154
insisting,0.9997317989189063
isler,1.00046671696396
arrogance,-1.0008077873383974
joaquin,-1.0023929046062696
doe,1.0016471102115077
fyi,-1.0042878159864803
pond,0.9990922175412569
colder,-0.9993835101174012
arise,1.0007016243067415
butt,1.000982939009309
thumbs,-0.9989769436836595
cameo,-1.0041246676033266
magically,-1.000883878040186
stifling,0.9986492121578271
influx,0.9999637184993663
communism,-1.000384895794667
equivalent,-1.0028387644103889
warhol,0.9993939991740671
objective,-1.000657999650005
momentous,0.9985360026780435
purse,1.0002538567954877
jamaica,-1.003337794669881
draft,-1.0022901320773172
state_michigan,-1.0002272356932085
songs,-1.0002132120273428
sway,1.0045381614837494
stamped,1.0003141352350706
cousin,-1.002479540655469
shifted,1.0052170047129005
forts,1.0038468667207767
lively,1.003717408962866
cyprus,0.9986227429429981
creativity,-1.004236414623624
beneficiary,1.0034958489566965
ernst,-1.0038458625216864
lighting,1.0002534013622135
kippur,1.0018941487861996
trumpy,-0.9993951840811401
album,-1.0019506465717647
flowers,-1.0032168981990932
prohibits,1.0011470349340448
relegated,1.0010333468499215
sail,1.0001560580216797
wondered,-1.0009087010340787
advances,1.001186103737867
bell,-1.0003283991851697
refineries,1.0025991369159901
messy,-1.003560556455543
condone,1.0068504716081303
wingers,-0.9993341565050876
brat,1.0053589214746697
functioning,1.0017332347686987
bludgeoning,1.004362287445054
rines,1.0028251868048597
pretense,-1.002004135746276
smiled,0.99992016845855
looted,1.0059032619746338
u,1.0008807015169545
drugged,1.0048367244409158
disrespects,0.9995552541364113
limitations,1.0015098964713962
adverse,-1.0016737186813724
grt,-0.9997297440856017
stan,1.000212517146231
tuition,1.002515167505145
scripted,-1.0006351369776925
powerless,1.006016230866168
shelly,-1.0019964118435902
sheldon,0.9992017666773672
guardian,1.0008310910595701
●,1.0000667070327147
superman,0.9989431208276405
️⃣,1.0016797390703243
troublemakers,-1.0046668205550389
fam,0.9997807898670124
poisoned,0.9988279667204021
fiercely,-1.003183986677969
buffoon,1.0017509827024935
chicken,0.9994892375522084
asinine,-0.9996120771813994
bellavia,-1.001773423814399
pissing,1.0080746106524356
collecting,0.9999319510171827
sailing,-1.0014952896927936
clippers,0.9989795712294596
degraded,1.0038744126442107
hairstyle,-1.0045341426578276
everytime,-0.9986951102909046
paulina,-1.0034189387448567
perils,-0.9998691901303001
warnock,1.00083247387248
slips,-1.0011233526658854
mourning,1.0010657134864887
intends,1.001300788643388
latina,1.0027934222731953
uganda,0.999765229735372
hospitalizations,-1.0063727227015733
bahama,1.0038143857996846
thakkar,-1.0046963546081173
ashish,-1.000233734591732
ugandan,1.0027158144693755
marry,-1.0014339447338914
whites,0.9991763561026789
swamped,0.9985013496849565
servicemembers,-0.9997741891945718
grey,-1.0027402554695577
wimp,1.0012403439280277
pie,1.0019408809907557
buchanan,0.9992178271433173
innovate,0.9993645075402442
congratulatory,1.0007325048804507
napoleon,1.0013099643858532
☞,-1.0033971100184162
kornhauser,-1.001260311304823
bribed,-1.000549142348685
hype,-1.002128830325521
fatality,-1.0050040958791622
⛈,-0.9998118768327765
ea,0.9997707609183116
consequence,1.003939435374808
cake,-1.0016386173084348
resonating,-1.001178703624119
grammar,-1.0046543520899036
aviv,-1.0011200026092106
dj,-1.0015517298706462
voluntarily,-1.0031199169272407
arizonans,-1.0008648656467276
brainer,1.0016662418069429
ah,-0.999579885222973
sellers,0.9994264649837266
envision,-1.0050818914294997
steep,1.0026278824032437
bonaparte,-1.002897272804571
revolutionized,1.005332632685578
cheerleader,1.0033021563329265
kenneth,1.003886030249813
tonights,0.9990300047938747
bitter,-1.0022623644489734
wherein,-1.0002159153735217
invading,0.999487677808133
tend,-1.000864140279706
shatter,1.0047874808498973
caliber,-1.0028368662982858
cantor,1.0023401376753815
rescued,-0.9990444478286535
rupert,1.002425466955965
immigrate,1.0066391560963373
davenport,0.999777623897929
senatorial,1.005500164520012
culminating,0.9995391806643846
lasts,1.0032569008959369
caddy,-1.0006999932031835
riches,-0.9988492065408284
rags,-1.0003053697626345
angle,0.999271947172073
aliens,-0.9993450602733506
shootout,-1.0001570678961087
raced,-1.0058841274724164
troll,0.9998588781618528
nephew,-1.0020404250313604
staple,1.0026260050227782
zilch,-0.9987063540335054
sore,1.0015748183087703
catalyst,1.0006826553884054
conservatism,-1.0012123631393781
hoaxsters,1.0014262820369362
wines,-1.001825472383345
cheryl,-1.0061775900835233
weeding,1.0020214328781087
distributed,0.998465239801016
moss,1.0003191796350601
sixth,-0.9988873562944022
fluid,1.0024448331324944
combo,1.0031761595788027
bruno,1.0018547720121884
teller,-0.9987912521077502
sizes,-1.00475040174779
arbitration,-1.002999849099441
anticipate,1.0012456992789645
suzanne,0.9996737417064423
monica,1.000266313268425
stephens,1.0042905035820244
turf,1.0032079494824506
bedbugs,-0.9995818771686165
solicited,1.0033467136161576
melting,-0.9995120928865009
periscope,-1.0008239693254988
ph,1.0055073579541787
auditorium,-1.0002443143689717
mil,1.005997426577063
ck,1.0004328547389
madman,1.0010681122418443
paxton,1.0000872599751576
intensity,-1.0024424829936867
apollo,1.0010644219130003
vested,1.003162556311292
fictitious,-0.9985569523574839
statistic,-0.9997536606706323
physically,1.0010797576955415
airbus,1.0007834771859132
commentators,-1.0035223832505715
airways,-1.0024616456510496
kuwait,1.0001905345730226
yougov,-1.0008756428422874
runners,-1.0002715156420114
matchup,1.0017917120685331
licenses,-1.0045429632804281
boycotting,-1.0018823605879992
kl,-1.0030754786058949
soclx,1.0053736276692637
dmz,-1.0037042411208996
blueprint,-0.9993593323157605
antics,-0.9999479622416022
isle,1.0001178100615193
joker,-0.999332317049069
advocated,1.000126489838501
cokie,0.9993440688947852
village,-1.0005568046204167
plzzz,1.0017576063975837
edges,1.0016142085698294
script,1.002661783807475
myer,1.000761427641269
tempo,-1.0003523471545364
knoxville,-1.004025701991883
tmobile,-1.001968473608675
organize,-1.0031922218235856
fitness,-1.0005418283932306
georgians,-1.0005984362599567
unfreedom,1.002458568202016
tanking,1.000379960048627
perpetrating,0.999685617893176
ana,1.0064634611405083
confessions,0.9992836482063461
daylight,-1.0043352262211336
grain,1.0042774661165728
clownstick,1.0020123125088274
mortgages,1.002130984871989
lung,1.000720054477082
cahill,-0.9993084157178641
birther,-1.0016849303088746
tra,0.9991184847525959
fearful,0.9992198266197075
inflame,1.0000503749655894
schwarzkopf,-0.9999065989076418
counters,0.998738842140693
peterson,-1.0063321165819343
foil,-1.003666191210058
jams,-1.0024595541363694
skate,1.0005527532585738
agai,-0.9996285333698948
distinct,-1.0009692328960824
yates,0.9992362690716008
providers,1.0000050454046032
westminster,1.0020084691545996
satellite,-1.0010398406126917
issa,1.0015644204099003
trumka,-1.0001906551198003
shouldtrumprun,1.0026406186590846
fot,-1.002755739301985
malpractice,-0.9995229834870744
overdose,-1.0008798958662692
wusses,0.9987564479446881
advocacy,-1.0012117522146584
acn,1.0022904532942294
rescind,-0.9990240678503762
contained,-1.0032967670994024
foremost,-0.9998936088475675
nevertrump,1.000141927616765
amassed,-1.0066387562602712
speakership,-0.9988357524259347
barracks,-0.9994177329683815
squarely,1.0021602366516533
heroism,-0.9992914728987544
assassinated,-1.0074852188352001
pruitt,-1.0040698095589764
faldo,-1.0019226218202169
carlton,-0.9998749585792658
blackburn,1.0029156179012257
ritz,1.0007615568781234
aig,-1.0001506596569891
vo,0.9993469480477908
fundraise,-1.0009731434769396
okeechobee,1.000948953531346
sinema,-1.0023765229491253
ambassadorship,-0.9995993206137244
goodlatte,1.001224176160532
enhance,0.9987165096875706
clobbered,1.0011862909129072
blasting,-1.001447873726779
willie,-1.001835588166755
takers,1.003742085798359
outrages,-1.0034689965045842
redesign,-0.9996753028258065
donovan,-1.0043061592159128
monsters,1.00417211979782
vehemently,-1.0026360391475526
provocative,1.0021120095166098
whit,0.9994712758848668
sheena,-1.000639981381042
gaddafi,1.0012961570313201
doers,0.9989622006233144
arrington,-1.0011568070313512
prolonged,1.0031050453487598
restrictive,-0.9997188029727306
informants,-1.0038743239985122
inconsistent,-1.0018921845357671
buildup,-1.0034558521267856
ferrara,0.999707000952769
spender,-1.0000060503604695
caesar,1.001047142776768
jp,1.0001792320109066
readjusted,-1.0037550429540332
simplifying,-1.0012379857585159
knox,-1.0003736166578394
pills,-1.0017568030761816
trounces,0.9989020320010362
schwarzenegger,0.9980512385695424
volodymyr,1.0001817187367525
exceptionalism,1.0018595199735976
outsourced,1.0014923731401262
introductions,1.0016354026601828
disenfranchised,1.0012627906273148
kessler,-1.0011442933804535
bonkers,-1.0006098027145003
batting,-1.0047351197006604
simplified,-1.0044085449953932
kurt,-1.0009087025241468
inches,-0.9990486375806029
suspicious,1.004475568678452
mistreatment,-1.0040777470885318
trumpers,-1.0028197011071107
awhile,-1.0022424307865212
nye,0.9995626553490219
honor_host,-1.0051569128584243
moderation,-1.0030905961500098
insolvency,1.0020060980005359
dish,-1.0003158394092604
gopers,-1.0032264864259983
iaff,1.0007344937998337
bean,1.0019074383442879
proceeding,-1.0016153670606733
leach,-1.0004527728926011
obliteration,0.9994680118692498
shanahan,-1.0006937838901226
dep,1.0037433986437982
singlehandedly,-1.0010918461800034
loaning,-1.0016289507922915
willis,1.0020093193781334
recusal,-1.0043896478348913
spells,-1.0004215957143008
dispel,1.0016649832662128
decaying,1.0003768693785784
plaguing,1.0023142832506247
nypost,-1.000528099712885
allied,-1.0002990107019685
needed_wall,1.0028407960547405
transmission,1.000262430549907
occidental,-1.000811092345435
vadym,-1.0027723077132829
healthier,1.0022753595380915
secrecy,-1.000473605054534
triumphs,-1.0021482480691974
likeable,0.9991944357393479
prystaiko,1.0023619859289312
observe,1.0027708916597176
assange,-1.0001801071502192
scarred,-1.0021406054941309
scrutiny,-0.9996362438087155
scheduling,-1.003915721888441
phantom,1.0007086145513888
biting,-0.9998031609246294
scots,-1.0021104860342944
enterprises,1.0005423492370868
disciples,1.000601364405255
skeptical,1.0037696642346565
tirade,1.0023164385010328
delphi,-1.0044024921813308
indoors,-1.0023039750966611
phonies,-1.0025888535886778
invincibility,1.000550585735845
defence,1.0017972502488932
morici,1.0008531262310107
secures,1.0049008666508503
chang,-1.0005550209393772
demonstrate,1.0032209502780818
metaphor,1.0011221427014645
booking,-1.0006732153685203
bel,-1.0036428227126082
cybersecurity,0.9988608220682117
rouhani,-1.0008876944871785
dates,-1.0000883248389054
tina,1.0024414888587405
crony,0.9996314620556949
ukrai,-0.9997516000483456
commented,1.001058894655223
landscape,1.0030233482407462
thrill,-0.9998858141275409
skinny,-1.0022498483883344
burying,1.003472457717187
timber,1.0003281641840975
boyfriend,0.9994126594478612
muscles,-0.9994644748364894
cher,-0.9989174473847503
documentaries,1.0015766355216296
settles,1.0003309263440936
lga,-1.0020794073504626
secretive,-1.002214545397893
cunning,-1.0007643039417145
usage,0.9998293451335726
afl,1.0022938003590718
cio,-1.0019608725331175
anxiously,-1.0037838341587555
jeep,0.9997356006441105
onus,-1.001217756120274
rivkin,1.0017601968897814
demonstrations,1.0013517593236265
disproven,1.0019341133007444
carney,1.002246232579556
fatally,0.9998219680655273
adores,0.998948390220755
extensions,1.0005305946249785
lanny,-1.003157660777951
buck,-1.001991925903368
silencing,-0.9994548098715919
becau,-0.9992415563445206
nightly,1.0007303641921876
madonna,1.0031146837892213
survivor,0.9992402925458471
deduction,-1.004485987734837
mortgage,1.002558739193241
unlucky,1.0012196416649786
unattractive,-1.001601014363896
refuge,1.00093465904862
bowden,-1.0071005900047159
parker,1.0016583944593256
governmental,-1.0028503647032319
unsourced,-1.005136861689474
impenetrable,1.0042446600046648
stern,0.9986763836643393
sponsors,-0.9988759563353247
sanitary,-1.0047661744542347
seasoned,0.9997118483438541
forewoman,-0.9995180393001397
waterfall,1.0022467992541824
scrambling,-1.0022084415522787
odyssey,1.0014082040143488
rockaways,-1.0035626370302122
halle,1.002458162452562
defenses,-1.0029943066703912
monkey,0.9997571584756104
disparaged,-0.9999805353951399
toomey,-1.0013174369867246
fiscally,-1.0009747199879369
wheels,1.002852649394491
skaters,1.0004029053071937
jock,-1.0020302879657499
diverted,0.9995304196491057
perverts,-1.0018405130808146
excel,1.0007541038455412
wendy,-1.0023672514451194
lapdog,-1.000310938534837
qb,1.0034026673743608
bolsonaro,0.9999279661889089
jovita,1.0002641970853832
surpass,0.9996856035743489
marble,1.003687787549333
restores,-1.0008851222520583
hip,1.0008944914245783
warmly,-0.9998978856882853
notices,0.9996473337572859
afghanis,-1.0031357210226823
pavilion,1.001802672923316
giuseppe,-1.0009950205483322
bio,1.0017091795279882
indonesian,-1.0024320098507629
photograph,1.0033132215561156
rapper,-0.9987035106456138
verlander,-1.0021259681688652
tying,-0.9996619246016336
peyton,0.9994268861045583
renegotiated,-1.00275743497223
vets_nd,0.9992478083170646
tower_atrium,1.003496009390632
florence,1.0029146649114418
dammit,-1.0004156290343396
marking,0.99930450392718
pioneers,-1.0004710694453085
jong_un,1.000881478381456
inland,1.002259272775423
nets,-0.999026048589888
unsanitary,-1.0006901246960425
incite,-1.0004798554575134
thehill,0.999327920013967
collusion_hoax,0.9988796653379696
translate,-0.9982802708025706
bangers,0.9991493347088382
unwanted,0.9987801005464295
decorations,-0.9991127504251943
screamed,-1.0001619323393958
classmates,1.0024057370969228
affidavit,1.000065622710571
boast,1.0020889829389266
royalty,1.0006483747015524
kustoff,1.0055048741342614
unforced,1.0022509789752623
undecideds,-1.0009491679208153
weasels,-1.0016380377326433
philadelpiha,-1.0036269197603724
professors,-1.0014537815156432
determining,1.0022532750799558
fakers,-0.9994419059473473
protectionist,-0.9998615336718398
exempted,1.0002047632913917
ridding,1.000513213325509
vindicates,-1.0022915229705536
pollwatchers,1.0042189185001025
cows,1.0023686932243312
emerge,1.0042659140969448
stakes,-0.9996518925529492
huntington,-1.0018907507029222
accepts,-1.002327111016202
mazda,-0.9993883512149058
mojo,-1.0001411708900505
canvassers,0.9997459553320925
bowing,1.0008897227067781
goose,0.999289621748817
vitality,1.0035369709713577
preliminary,1.0016976746133084
schmidt,-1.0034085103691448
cooperative,-0.9992113247831174
communicating,1.002765163533367
qatar,1.0036284320567874
wether,-1.0007856398823236
jeh,-1.0005416553090485
onshoring,-1.000111445538605
enlightenment,1.0016797497149614
organizers,1.0036746576604683
forty,-1.0010494403343893
mubarek,1.0006284768612494
undeniable,-1.0001781045805784
palace,1.0004862969764166
collapsed,1.0001109193141744
firemen,1.003589028878563
rapes,-1.00484611791263
justi,0.9997508004850982
gravitas,-1.000317669211896
honorary,0.9997395117071589
demographic,1.0046947192463307
ipod,1.0023359568920784
colts,1.0019940397110827
higgins,-0.999726119666765
leagues,-1.0027414472405143
superbowl,1.0001654745157966
andrea,1.001955792411482
ratted,1.0009710638829505
thrives,-1.002250567163801
☘,1.0008048656197022
hcare,-1.0022598237032798
confined,1.002161315682586
winding,-0.9990360963966407
catholics,-1.0070165426835502
reversing,1.0013073328136581
meddle,-1.0028173235796245
mapp,-0.9998068353715798
banking,-1.0037385696525718
nup,-1.0025298838482637
katy,0.9987445206136096
pesident,-1.0000657593963287
plasma,-0.999471491674809
tones,0.9990917326627985
monroe,-1.0005121174476224
renegotiation,1.0035350252943602
evokes,1.005518566216106
rainfall,1.0027459350948376
trumpets,-1.0036496226492746
smuggling,1.0014565863200482
disavow,-1.0019217232268114
businesspeople,1.00046390773383
fences,-1.0009489055507936
milion,-1.001972266268378
abbas,-0.9997900039493021
meatloaf,-1.0051671171662666
geary,0.9994434473007506
lynching,1.0042694206135603
importers,-0.9994963851731815
reiterated,1.0027315915787416
generate,-1.0006775226406468
morialday,1.0000242500033163
outlines,-1.0010561329289913
unsuspecting,0.999025069919765
diminish,1.000767883774026
enriching,-1.0016612033309946
proactively,-1.0006960293969018
shifting,-1.0016790428800744
paved,1.0023203110703536
stefan,-1.0021668207189232
disabilities,0.9993316025903546
gb,1.005840475441251
guessing,-1.0015853688195746
amore,0.9989900254328593
rattled,1.00222490085173
inclusive,-1.0040125863453335
congratulates,-1.0015216905710502
dislikes,1.0021630565404671
insurer,-1.0049041444640603
transport,1.0008081119935084
akoya,1.0038504750562383
boebert,0.9990584641753428
controversies,1.0016553912415322
teens,-0.99917412788148
gettin,-0.9983118511455443
boarded,1.0017736360275789
routed,-1.0017703067993025
mania,-1.0018883262429241
johnkasich,-1.0004591608879547
alene,-1.0055763906323876
chrischristie,-1.001469125809181
idiocy,-1.0056935938739364
jamiel,-0.9995389832118956
recapping,1.0050789560580107
shaw,1.0002301684948876
credited,1.0010827095240316
idk,-0.9998931277260841
mandates,-1.0009372559476033
exporter,-1.0010106355854904
landrieu,1.0013349457962992
plunged,1.0022128438020275
toughen,1.0017521329212398
prioritizes,-1.0030705874405568
foment,1.000135456319756
ambushed,1.0013606714759973
labs,1.0064023852006898
ratified,1.002245390967745
questio,1.000475254371803
dashboard,0.9987538741302311
arsonist,0.999075368415041
graph,1.0017005643810994
wiretapping,0.9995085586808631
matched,-1.0061283465503088
garners,1.0005383091658353
mistaken,-1.0023104353332268
dickerson,0.9993928714547016
cecily,1.0012951917996435
frazier,-1.001395538445886
reakfast,0.999844867394841
kits,1.0021075097308032
stirewalt,-1.0009468417243927
grande,-1.0001484021162983
populated,0.9998971139526228
puke,-1.0017312386506378
buckle,1.001027795904583
discovering,1.0043443039125537
utilized,-1.0037529264421914
wtg,1.001052568222701
solidify,1.0022431201754396
löfven,-1.0017533989179286
magnified,0.9985764777230312
miramar,-1.0028664314297762
soc,-1.0002127805334247
compromising,-1.000443043296842
mishap,-1.0006019931704937
affection,1.0027276904447788
connecting,-1.0022767385026918
birmingham,-0.999990020589054
spacex,-1.0024054857015103
innocents,1.003598771957928
islamic_terrorism,1.0033439676897744
med,1.0009722423917167
masterminds,1.001794252901023
bandwagon,-0.9993467885645932
adp,1.0026069785773675
crowd_expected,1.0002270645080231
colors,1.0042656493169233
infects,1.0008881774142568
fucked,0.9999550537463272
payrolls,1.003020131027941
malley,0.9998572415221546
torches,1.0016301989354932
mischaracterized,0.9995366477884232
earns,-1.003339064786569
varadkar,1.0033521417199582
eff,-0.9988539055282234
shooters,1.0042330644054591
earnest,-1.000092725575363
recruit,1.0039268492281905
recruiting,1.0002524063887026
blaze,1.004476203420635
scoring,0.9992947147156925
nutshell,1.0007330427123462
plummet,1.0046821582558991
sour,-1.0009078693259092
studded,-0.9997667046970824
thinnest,-1.001038372879791
profited,1.0017455658117176
mensaje,-1.0010756316501985
jaws,1.0011530591360143
treachery,0.9988544884403717
embodies,-1.002932204940207
mustard,1.0020767718505703
duh,0.9990507259008413
garb,-1.0007043034731355
wardrobe,-1.0012221754303394
sanitizer,1.000077064467134
newborn,-1.0007617260174335
dive,-1.0020293565769383
passports,-0.9988953313334196
dissension,1.0012647731595987
brigitte,-0.9998163601328138
cheatin,-0.9990816699413168
undercutting,1.0057713364982745
ish,1.0010204292880476
walz,-0.9993814898014901
counterfeit,-1.001681852044718
clearwater,-1.0011582141519504
leveraged,1.0027422085241202
dreamed,1.0034640932827752
dismantles,-1.008523247419169
excluding,1.0006455378980517
stansted,1.0006163933824646
establishments,-0.9990186859075342
booths,1.0030083887441121
penchant,-1.002002134118364
sexism,-1.0004508214075287
distortion,0.9984222857591316
edwin,-1.0000005772238085
deplore,-1.001039481475723
inflammatory,1.00197174237926
boasting,1.0003813401075108
fx,1.0020060484454516
◦,1.0025597497483854
believers,1.002083003655861
abramson,1.0022069123123465
resulting,-1.0012759709833727
tesla,1.001467527506492
surreal,-1.0000999666187989
philosophies,-1.0008931750255143
lounges,-1.0042201440750504
bearing,0.9994837432697647
visions,-1.0040939396986122
cunningham,0.9998756141659556
jody,0.9988746887754804
stabbed,-1.0025419196053988
platoon,-0.9985489357185224
electable,-1.0038539389360766
davi,-1.002631915710876
manassas,-0.9984926692021774
hal,-1.0007712747208226
tds,0.9993033052453733
stabbing,-1.003804688016358
uttered,0.9994268754899442
slapped,-1.0024081769782653
agendas,-1.0007461048347956
insufficient,-1.001308345582697
electronically,1.0069881810004764
lobster,-1.0029354078163082
infiltrate,-1.0008099303446343
daring,-1.0030264959713815
tamara,-1.0036162371831792
bighorn,-0.9983947330395232
budge,-0.9996631695421478
reasoned,-0.9998910803237934
surveilled,-0.9997703628047218
abdullah,1.0017053825462796
vilified,-0.9998309821113361
winn,1.000039277581872
depreciation,-1.0026410182149919
roby,-1.0031352908609994
taxation,1.0069170678638204
isil,-1.0057696395951587
guardia,1.0013573735808496
intervening,-1.0010166628316433
novartis,1.0030134425563406
shockingly,1.0001913161098341
kurtz,-1.00073037428615
republics,1.00209310612183
blankets,1.005581382955416
thrived,1.0032485787039565
entirety,-0.9990212528086104
pew,-1.0035191939923964
tyrants,-0.9982737822999014
marinette,0.9985180799597899
unconstitution,1.0023590941324565
expropriations,-1.001434355857769
sciences,-0.9989738874128442
peddled,1.0005172161395737
simplicity,0.9995319733835638
clea,-1.0005974556346138
underneath,-1.0034528672531595
aftermath,1.0002678862912902
marjorie,-1.0022815581101616
ramps,-1.0034939584528988
convergence,-1.0008962516649682
tuesdays,-1.0005923494109665
jeffres,1.002286263821086
presided,1.00178859560089
mensday,-1.0002171120543775
hayes,-1.004203528237305
colon,1.0001366255109663
ipsos,-1.0034617820527405
fondest,-1.003412407724678
dov,1.0001839645717012
labels,-1.0008307454053964
omissions,-1.0036889768805881
pi,1.0030107050981136
defaming,0.9996435257272589
adelson,1.0022376049194825
graphics,-1.0030881265983418
cernekee,-0.9979284222672136
bleach,-1.0059953523555305
threaded,0.9997641638925793
outdoor,1.0028006436543395
crim,1.0012782631195278
cheerleading,-1.0033204671438467
deerfield,-1.0013964575926106
waterloo,-1.0019774227390144
mitigation,1.0025016133030862
concludes,-1.000023634526531
harmony,1.0019034325282947
sur,-1.0027354985021752
suppressing,0.9989261335771842
implied,-0.9994865373813506
benghazis,0.9992239168020893
summarize,0.9993910882393481
clever,1.00283193026291
investigational,1.0031642566429417
percentages,-1.00148076469734
hp,0.9999941714768464
inst,0.9998804048012662
obligated,1.0011710880758395
cong,1.0004415158014641
milking,-1.0011986867348432
luster,-1.0009707817472195
registers,-1.0000133716698614
clarification,1.0000154507173997
edit,1.0021244336510529
gals,-1.0001993368551108
gotcha,-1.002267056402222
sung,1.0023460531860717
scenarios,-1.0021903316724317
iv,0.9991140161934378
bake,1.0026042857590252
televised,-1.0027006208065783
floating,-1.0000368408506883
clearances,-0.999934370325885
crime_borders,-1.0010731792546939
virginians,-1.0014666309280846
renews,1.0067856300025433
spokane,0.9997612740400983
skyscrapers,-1.0017549411786726
interrogation,-1.002891684306259
firearms,-1.0009420356609307
scorecard,1.0032562672908525
immature,-1.0012639400235077
undercuts,-1.0059787200139758
widens,1.0018962411278125
throwback,0.9996333798712244
yogi,-0.9994354485058476
schitt,1.000778419244887
nih,-0.9987868786974818
philanthropist,-0.998626579386452
foyer,1.0027116263085778
unscheduled,0.9995471214591624
outpacing,-1.0011900946740262
misplaced,0.9987936427170978
cats,-0.9994181500201013
yada,-1.0027201284264755
murkowski,-1.0001134989814593
diplomatically,1.0016830518615956
moderates,1.0008492580531916
aerial,-1.0049057711219431
correcting,-0.9997350844217451
southcom,-1.002294054653691
skeletons,1.0014252742552672
oligarch,0.9992099332621698
epitomizes,-1.0036745437639951
⬆,1.0042029345564583
dais,-0.9987944251733857
constitutes,1.0009410883071446
sheryl,-1.0001714591307278
jebbush,-1.0017757829074327
gops,1.0051413704707055
governed,-1.003806552872856
bandon,1.0060052567043365
prominence,-1.0020706524625254
attkisson,-1.000609183902781
prouder,1.002018714089603
chocked,-1.003209525251915
badgering,-0.9996736438782846
wks,1.0007278073895736
greene,-1.0002191762836785
cardinal,-0.999321239218725
whereupon,-1.0040885574005696
mack,-1.0013546092136731
רשמית,-1.000785697629956
dockett,1.0009539985044245
sai,-1.0029969606993006
ambitious,-1.0039333102544084
oliver,1.0000973722660298
congregants,-1.0014252815739326
orator,-1.0022321396563512
❣,-1.0004955810751517
animus,-1.0042005171253836
contesting,-1.0011348093344206
haywire,-1.000195138363516
defunds,-0.9987492386133376
makeamericagreatagain,1.0003245429951486
